Aerial Maneuver	Brass Herald	74.21
Starfield of Nyx	Barren Glory	53.32
Tempt with Discovery	Ashen Rider	18.96
Canyon Minotaur	Fragmentize	23.1
Asmira, Holy Avenger	Evil Eye of Urborg	64.54
Ethereal Guidance	Nivix Guildmage	94.18
Spike Feeder	Emblem of the Warmind	25.8
Trade Secrets	Trigon of Corruption	77.64
Dreampod Druid	Contraband Kingpin	68.11
Cranial Archive	Bane Alley Broker	70.03
Comeuppance	Voidwalk	75.83
Snap	Wayfaring Temple	32.72
Cabal Ritual	Bloodlord of Vaasgoth	66.48
Carrion	Molten Hydra	60.9
Zirilan of the Claw	Eternal Dominion	48.18
Jiwari, the Earth Aflame	Longshot Squad	71.1
Call of the Full Moon	Captain's Claws	66.87
Tamiyo's Journal	Woodborn Behemoth	15.7
Laccolith Titan	Gravity Well	56.27
Silverchase Fox	Black Knight	85.36
Metalworker	Bye	100
Coercive Portal	Tranquil Domain	84.81
Portent	Utvara Hellkite	30.09
Ninja of the Deep Hours	Soul Parry	6.25
Bloodfire Colossus	Extract from Darkness	33.02
Paladin of Prahv	Sky-Eel School	47.81
Blood-Cursed Knight	Ashen Firebeast	79.85
Who	Mulldrifter	78.95
Reanimate	Goblin Welder	64.44
Deathgreeter	Electropotence	36.15
Living Death	Armored Guardian	8.23
Mizzium Skin	Pathrazer of Ulamog	26.28
Battle Brawler	Overwhelming Stampede	21.93
Blade Splicer	Baneslayer Angel	25.64
Glade Gnarr	Heartless Hidetsugu	5.55
Infinite Reflection	All Suns' Dawn	55.45
Tainted Field	Risen Sanctuary	60.99
Train of Thought	Gaea's Revenge	30.26
Pegasus Stampede	Sire of Insanity	17.89
Clan Defiance	Call to the Grave	58.54
Counterlash	Rimescale Dragon	50.69
Stingerfling Spider	Cowardice	58.29
Magmaw	Putrid Leech	33.46
Kurkesh, Onakke Ancient	Blinding Drone	84.52
Havenwood Battleground	Spell Blast	52.0
Fledgling Dragon	Rip-Clan Crasher	59.51
Awesome Presence	Wastes	18.28
Intuition	Molten Slagheap	83.21
Sangrophage	Conflagrate	28.26
Great Sable Stag	Ruthless Invasion	86.22
Springjack Shepherd	Leaf Gilder	63.24
Leyline of Vitality	Second Chance	52.75
Kongming, "Sleeping Dragon"	Yuki-Onna	72.61
Ebonblade Reaper	Treasure Hunter	51.85
Biting Tether	Swamp	86.27
Adder-Staff Boggart	Echoing Truth	10.23
Armored Ascension	Heat Ray	55.97
Thornling	Brazen Scourge	12.45
Exuberant Firestoker	Renounce	71.8
Henchfiend of Ukor	Nirkana Assassin	20.8
Mutilate	Goliath Sphinx	13.55
Helix Pinnacle	Chimeric Idol	86.14
Nomad Decoy	Servant of Tymaret	55.44
Glassdust Hulk	Opal Gargoyle	78.95
Glyph of Doom	Increasing Ambition	81.16
Phyrexian Obliterator	Skithiryx, the Blight Dragon	29.99
Orcish Farmer	Burr Grafter	50.75
Tel-Jilad Justice	Soul of the Harvest	79.4
Jeering Instigator	Strength of Cedars	73.79
Atarka Monument	Aura Blast	46.61
Paleoloth	Mirozel	84.47
Utopia Vow	Giant Ambush Beetle	53.24
Rain of Salt	Revive	56.72
Krenko's Command	Floodwater Dam	16.8
Dark Ritual	Dragon Breath	91.19
Flamecore Elemental	Severed Legion	60.83
Slime Molding	Mirri, Cat Warrior	81.69
Quest for the Nihil Stone	Killing Glare	44.17
Raised by Wolves	Waxing Moon	19.83
Debt to the Deathless	Groundswell	44.43
Purify	Cutthroat il-Dal	33.11
Warden of Evos Isle	Ravenous Demon	52.39
Darksteel Forge	Master of Waves	67.15
Unforge	Oath of Lim-DÃ»l	34.84
Daretti, Scrap Savant	Alms Beast	79.79
Lodestone Golem	Flash Conscription	86.52
Conspiracy	Djinn of Wishes	48.76
Seizan, Perverter of Truth	Trail of Mystery	39.19
Demonic Torment	Spiteful Visions	12.95
Vexing Shusher	Rattleclaw Mystic	46.68
Order of the Golden Cricket	Jace, Unraveler of Secrets	21.87
Icequake	Jenara, Asura of War	17.59
Setessan Battle Priest	Hope and Glory	40.0
Shimian Specter	Jade Mage	58.44
Treetop Scout	Scrapyard Salvo	36.26
Erdwal Illuminator	Essence Harvest	25.77
Mirri's Guile	Cairn Wanderer	51.63
Topsy Turvy	Steel Overseer	16.58
Courtly Provocateur	Mikokoro, Center of the Sea	77.3
Hand of Cruelty	Deflecting Palm	20.18
Talas Warrior	Villagers of Estwald	64.67
Induce Despair	Quest for the Nihil Stone	62.18
Ravenous Baboons	Ancient Craving	64.62
Reclamation Sage	Mer-Ek Nightblade	87.14
Exclusion Ritual	Honored Hierarch	52.01
Ring of Three Wishes	Nova Pentacle	9.62
Aether Spellbomb	Ior Ruin Expedition	28.6
Naya Hushblade	Bile Blight	27.4
Shape Stealer	Hallowed Fountain	23.36
Rest in Peace	Grave Exchange	90.31
Furious Resistance	Thunderscape Battlemage	77.59
Possessed Centaur	Phantom General	54.94
Volcanic Vision	Doorkeeper	55.33
Chasm Skulker	Black Sun's Zenith	34.0
Pianna, Nomad Captain	Scaleguard Sentinels	52.65
Wipe Away	Elves of Deep Shadow	46.49
Blast of Genius	Stalking Tiger	75.81
Incorrigible Youths	Reversal of Fortune	55.48
Momir Vig, Simic Visionary	Spell Contortion	9.59
Glory of Warfare	Steamflogger Boss	75.23
Kambal, Consul of Allocation	Blistercoil Weird	31.87
Canopy Crawler	Aerie Bowmasters	56.06
Hushwing Gryff	Diaochan, Artful Beauty	66.41
Bringer of the Blue Dawn	Telling Time	35.09
Hungry Mist	Soul Barrier	26.7
Durkwood Tracker	Mind Control	91.87
Recurring Nightmare	Abyssal Horror	9.23
Hapless Researcher	Meteor Storm	51.72
Necrotic Sliver	Idle Thoughts	20.0
Brimstone Dragon	Fury of the Horde	13.41
Devoted Caretaker	Fountain of Youth	29.58
Hum of the Radix	Metropolis Sprite	76.0
Pattern of Rebirth	Prophecy	84.2
Simic Guildmage	Phyrexian Altar	40.59
Chameleon Colossus	Ronin Houndmaster	9.77
Geosurge	Coastal Wizard	68.46
Ceta Sanctuary	Earthen Goo	53.66
Words of Worship	Deputized Protester	53.6
Avarice Totem	Coral Eel	14.0
Firemane Avenger	Giant Spider	56.6
Trolls of Tel-Jilad	Malakir Cullblade	61.02
Aurochs	Hope Charm	72.09
Sigarda, Heron's Grace	Geth, Lord of the Vault	46.78
Dragon Fodder	Spiketail Hatchling	33.07
Ancient Excavation	Netter en-Dal	11.76
Geist-Honored Monk	Sprouting Vines	33.19
Urban Burgeoning	Energy Tap	38.9
Helm of the Gods	Stone Rain	70.94
Thermokarst	Illuminated Folio	44.34
Siege-Gang Commander	Necro-Impotence	16.29
Diabolic Vision	Paradise Mantle	65.79
Moorish Cavalry	Green Mana Battery	56.57
Wild Beastmaster	Crypt of Agadeem	65.03
Soul Ransom	Safehold Duo	75.5
Thieving Sprite	Lovisa Coldeyes	81.59
Obelisk of Bant	An-Zerrin Ruins	51.58
Willow Faerie	Drop of Honey	77.78
Familiar Ground	Volcanic Hammer	69.27
Sacred Boon	Treva's Attendant	60.7
Contagion Engine	Voracious Hatchling	83.59
Watchwolf	Dread	46.63
Cogwork Librarian	Decimator Web	41.98
Fall of the Titans	Mystical Teachings	32.16
Serpent Assassin	Wojek Siren	31.0
Commune with Lava	Outrider of Jhess	15.86
Dread Summons	Worldfire	23.15
Bull Cerodon	Tek	47.77
Heir of the Wilds	Magus of the Bazaar	63.91
Fault Riders	Beguiler of Wills	8.48
Fencer's Magemark	Nevermaker	28.75
Shieldhide Dragon	Chain Stasis	60.17
Naya Sojourners	Furystoke Giant	30.53
Return to Dust	Trip Wire	85.59
Perimeter Captain	Bellowing Saddlebrute	58.11
Vedalken Orrery	Linvala, Keeper of Silence	61.68
Dimir Doppelganger	Valor Made Real	89.77
Crocanura	Thunderscape Master	53.8
Homarid Spawning Bed	Brightstone Ritual	40.29
Pyrotechnics	Hinterland Hermit	70.03
Spawnwrithe	Skysovereign, Consul Flagship	71.68
Ivory Guardians	Rise	10.12
Drake Familiar	Rage Weaver	58.8
Blasphemous Act	Black Lotus	22.83
Nature's Claim	Ixidron	40.23
Geothermal Crevice	Pariah's Shield	71.83
Undertaker	Decoction Module	48.81
Simic Charm	Griffin Sentinel	3.6
Grave Birthing	Burning-Eye Zubera	31.84
Spirit Bonds	Medicine Runner	74.71
Mercurial Geists	Exorcist	68.36
Gustcloak Skirmisher	Alpha Kavu	75.61
Vodalian Mystic	Savor the Moment	5.91
Cunning Bandit	Mana Confluence	88.19
Searing Spear	Spinal Embrace	64.58
Scourglass	Bloodflow Connoisseur	25.08
Shivan Emissary	Krark-Clan Ironworks	10.19
Pearl Medallion	Phyrexian Splicer	28.17
Forced Fruition	Torrential Gearhulk	31.92
Remedy	Frontier Siege	88.66
Kiss of the Amesha	Mind Extraction	27.14
Heartwood Treefolk	Flowstone Surge	57.12
Sacellum Godspeaker	Kookus	43.92
Kolaghan, the Storm's Fury	Bloodfire Infusion	7.7
Caves of Koilos	Silverfur Partisan	53.26
Escaped Shapeshifter	Insatiable Gorgers	34.07
Spawning Bed	Weirding Shaman	38.1
Accursed Witch	Viashino Firstblade	25.61
Drogskol Shieldmate	Suntouched Myr	35.35
Aysen Crusader	Entomber Exarch	75.97
Hunt Down	Delif's Cone	63.97
Sorin, Lord of Innistrad	Viscera Seer	35.12
Ojutai Exemplars	Glaring Spotlight	41.0
Seraph of Dawn	Death Baron	82.14
Warden of the First Tree	Frostwielder	88.33
Meloku the Clouded Mirror	Dralnu's Pet	83.89
Mire's Toll	Wear Away	50.54
Sightless Brawler	Nomad Outpost	32.56
Weathered Wayfarer	Thalakos Lowlands	87.38
Braingeyser	Mina and Denn, Wildborn	37.63
Enigma Sphinx	Ambush Viper	56.02
Jelenn Sphinx	Tar Fiend	44.96
Somberwald Spider	Cartographer	37.74
Locust Miser	Restore the Peace	46.22
Hunter of Eyeblights	Mana Tithe	89.04
Kynaios and Tiro of Meletis	Backlash	73.53
Hound of the Farbogs	Somber Hoverguard	17.64
Rush of Vitality	Skullmane Baku	32.85
Silumgar, the Drifting Death	Vintara Snapper	7.04
Trokin High Guard	Segmented Krotiq	26.37
Treva's Ruins	Cephalid Snitch	81.27
Plague Fiend	Voyage's End	14.73
Freyalise's Radiance	Watchwolf	8.78
Argothian Enchantress	Planar Cleansing	29.12
Miscalculation	Leonin Relic-Warder	70.92
Sigarda's Aid	Vulshok Berserker	18.5
Tariff	Firemind's Foresight	63.5
Melek, Izzet Paragon	Infernal Kirin	18.1
Shepherd of Rot	Tresserhorn Sinks	20.9
Evil Presence	Dreamcatcher	41.26
Soldier of the Pantheon	Masako the Humorless	44.2
Shivan Phoenix	Alesha, Who Smiles at Death	9.57
Biomass Mutation	Mothdust Changeling	19.5
Voracious Wurm	Scarwood Bandits	71.56
Godless Shrine	Burning Oil	15.34
Crazed Goblin	Ravos, Soultender	86.91
Ulamog, the Infinite Gyre	Ertai's Familiar	90.02
Cephalid Constable	Telim'Tor	31.8
Energy Storm	Wayfaring Temple	79.61
Coma Veil	Promise of Power	94.13
Wydwen, the Biting Gale	Etherium Astrolabe	73.04
Avalanche Riders	Heliod's Pilgrim	78.35
Nightshade Assassin	Plague of Vermin	46.42
Douse in Gloom	Game Trail	66.45
Spark Spray	Whim of Volrath	69.23
Lurker	Mana Leech	56.95
Rancor	Knight of the Holy Nimbus	11.65
Tangle Mantis	Karmic Guide	95.23
Balthor the Defiled	Conflagrate	44.57
Fleeting Distraction	Staunch Defenders	56.02
Firestorm Hellkite	Elephant Ambush	23.45
Rendclaw Trow	Zameck Guildmage	20.4
Infernal Medusa	Firebrand Ranger	48.15
Fecundity	Culling the Weak	33.84
Skinwing	Ball Lightning	92.21
Orcish Cannoneers	Sorin Markov	81.5
Dauthi Horror	Vorstclaw	56.85
Nihilistic Glee	Novablast Wurm	12.75
Old Fogey	Tasigur, the Golden Fang	21.35
Dream Tides	Tsabo Tavoc	77.54
Fleetwheel Cruiser	Madrush Cyclops	60.68
Bound	Hour of Reckoning	29.96
Horn of Plenty	Martyred Rusalka	32.26
Despoil	Squire	45.04
Urza's Mine	Helm of Chatzuk	87.1
Childhood Horror	Near-Death Experience	16.43
Soulsworn Spirit	Gobhobbler Rats	43.1
Hearthcage Giant	Nether Shadow	31.67
Glass Golem	Viridian Acolyte	58.31
Fissure	Scrabbling Claws	39.36
Crawling Sensation	Iona's Judgment	60.51
Izzet Staticaster	Hive Stirrings	80.14
Predator Dragon	Riptide Director	47.75
Myrsmith	Rush of Blood	79.47
Greenwarden of Murasa	Quest for the Holy Relic	25.42
Tempered Steel	Mind Knives	11.13
Psychic Network	Aether Hub	79.32
Phylactery Lich	Fungal Bloom	17.28
Panic Attack	Melee	54.62
Copper Myr	Aether Tradewinds	44.8
Vapor Snare	Seizan, Perverter of Truth	21.92
Dross Harvester	Horde of Notions	86.42
Nemata, Grove Guardian	Dripping-Tongue Zubera	24.15
Tinder Farm	Duh	46.15
Shadow Slice	Chimeric Sphere	50.9
Mardu Charm	Champion of Lambholt	41.39
Rugged Highlands	Renowned Weaver	51.79
Obelisk of Urd	Sage of Shaila's Claim	9.27
Genju of the Fields	Stenchskipper	57.19
Bazaar of Wonders	Volrath's Shapeshifter	61.8
Ursine Fylgja	Glint-Nest Crane	25.17
Saheeli Rai	Reckless Waif	81.96
Bloodlord of Vaasgoth	Well of Lost Dreams	51.99
Vodalian Knights	Lashweed Lurker	19.41
Hail of Arrows	Tradewind Rider	61.03
Phyrexian Hulk	Pharika's Cure	71.68
Abolish	Canopy Vista	32.67
Carnivorous Plant	Tresserhorn Sinks	41.0
Haazda Snare Squad	Oversold Cemetery	11.76
Buoyancy	Surveyor's Scope	71.74
Torchling	Elusive Krasis	67.69
Shadowcloak Vampire	Yavimaya Hollow	18.38
Deceiver Exarch	Arcbound Hybrid	12.94
Spellstutter Sprite	Decompose	92.84
Threaten	Vital Surge	11.95
Celestial Mantle	Sultai Soothsayer	65.88
Ironwright's Cleansing	Vanquish the Foul	38.91
Champion of the Parish	Guile	47.63
Raking Canopy	Borderland Ranger	66.37
Agony Warp	Crater Hellion	56.15
Scorned Villager	Highspire Mantis	32.9
Rashmi, Eternities Crafter	Shaman of the Pack	67.2
Urborg, Tomb of Yawgmoth	Dictate of Heliod	15.69
Goblin Warrens	Golem Foundry	63.23
Sliver Queen	Korozda Guildmage	18.42
Niveous Wisps	Seshiro the Anointed	13.87
Goblin Gaveleer	Dominus of Fealty	80.12
Plague Boiler	Blessings of Nature	69.65
Will of the Naga	Master of Waves	94.83
Tuskguard Captain	Twilight Shepherd	81.17
Bye	Mox Emerald	100
Halfdane	Lore Broker	64.5
Rafiq of the Many	Floodchaser	6.36
Willbender	Ethereal Champion	88.67
Mordant Dragon	Hulking Goblin	16.84
Skirk Drill Sergeant	Turn	27.11
Renegade Doppelganger	Silkwrap	49.79
Living Wish	Flamekin Village	65.91
Ridgeline Rager	Korozda Gorgon	9.54
Somnomancer	Masako the Humorless	14.08
Ark of Blight	Battering Krasis	29.35
Aboroth	Profane Prayers	42.65
Mirari's Wake	Squadron Hawk	27.24
Kirtar's Desire	Rotted Hulk	79.16
Illuminated Folio	Thermokarst	44.34
Sands of Time	Phyrexian Tower	21.86
Reweave	Shadow Rider	37.13
Bow of Nylea	Bludgeon Brawl	36.01
Tuktuk the Explorer	Endbringer	57.3
Slaughter Pact	Pulse of Murasa	13.27
Krakilin	Thing in the Ice	5.52
Crib Swap	Iroas, God of Victory	38.9
Dismal Failure	Stinkdrinker Daredevil	43.57
Eldrazi Conscription	Johnny, Combo Player	73.11
Goldnight Commander	Arcbound Ravager	11.32
Vivid Meadow	Rest in Peace	88.16
Composite Golem	Beacon of Immortality	66.33
Fire Juggler	Cephalid Broker	36.19
Go for the Throat	Unstable Mutation	75.84
Plasma Elemental	Bog Elemental	70.56
Faceless Butcher	Sphere of Safety	57.97
Karametra's Acolyte	Angel of Despair	71.07
Consumptive Goo	Rift Bolt	81.07
Bring to Light	Daring Leap	90.65
Staff of Nin	Corpse Cur	11.2
Desolation Giant	Nyx-Fleece Ram	29.6
Linessa, Zephyr Mage	Grixis Sojourners	19.16
Razor Swine	Lifeforce	48.1
Olivia Voldaren	Final Strike	2.83
Broken Fall	Mardu Roughrider	28.4
Whalebone Glider	Molten Sentry	67.68
Kusari-Gama	Massacre	41.28
Mark of Asylum	Kentaro, the Smiling Cat	42.1
Gulf Squid	Jhovall Rider	76.91
Shadow Rider	Reweave	37.13
Champion's Helm	Slith Strider	25.41
Dunerider Outlaw	Blood Celebrant	18.21
Flitterstep Eidolon	Ayli, Eternal Pilgrim	90.27
Aurochs Herd	Hickory Woodlot	66.95
Opal Caryatid	Homura's Essence	20.28
Strip Mine	Ghor-Clan Rampager	76.98
Birthing Hulk	Train of Thought	66.18
Courier Griffin	Farseek	96.75
Woodborn Behemoth	Tamiyo's Journal	15.7
Serra Avenger	Carrion Wall	5.58
Primitive Etchings	Epochrasite	25.77
Enter the Infinite	Nagao, Bound by Honor	13.71
Akiri, Line-Slinger	Devout Harpist	70.01
Welkin Tern	Diabolic Edict	90.21
Claustrophobia	Mirran Mettle	29.92
Kothophed, Soul Hoarder	Skullscorch	81.59
Summoner's Pact	Citanul Flute	17.2
Avaricious Dragon	Gyre Sage	47.1
Sulfur Falls	Ritual of Steel	89.6
Duergar Cave-Guard	Serra's Blessing	31.0
Sailmonger	Blazing Blade Askari	57.01
Deadlock Trap	Insidious Dreams	50.14
Ruin in Their Wake	Cogwork Librarian	61.67
Gladehart Cavalry	Giant Adephage	88.65
Rattleblaze Scarecrow	Endbringer	90.33
Springsage Ritual	Mutavault	4.0
Birds of Paradise	Olivia Voldaren	80.02
Black Cat	Boompile	56.46
Mask of Avacyn	Muzzio, Visionary Architect	73.96
Thundercloud Elemental	Sutured Ghoul	28.05
Capricious Efreet	Restoration Angel	13.7
Ben-Ben, Akki Hermit	Quicksilver Fountain	57.24
Grasp of Phantoms	Mizzium Meddler	71.81
Skyship Weatherlight	Qasali Pridemage	73.43
Darksteel Forge	Blessed Alliance	56.62
Kobold Drill Sergeant	Tomb of Urami	35.03
Guerrilla Tactics	Witness of the Ages	76.91
Knight of Valor	Tectonic Instability	35.61
Dimir Charm	Thought Scour	70.6
Outnumber	Riptide Crab	51.41
Delif's Cube	Confirm Suspicions	14.18
Tree of Perdition	Altar of Shadows	81.22
Blue Elemental Blast	Razorfin Hunter	64.72
Caldera Kavu	Flames of the Blood Hand	14.39
Fiery Confluence	Coral Fighters	11.5
Ixidor's Will	Deranged Assistant	74.5
Lost in a Labyrinth	Friendly Fire	48.48
Tendrils of Agony	Deepglow Skate	71.48
Goblin Hero	Agent of Horizons	69.66
Necratog	Liliana's Caress	33.17
Savra, Queen of the Golgari	Jeskai Elder	79.35
Lavacore Elemental	Glint Hawk	35.78
Mishra's Bauble	Gerrard's Verdict	40.37
Strange Inversion	Galvanic Juggernaut	29.55
Mogis, God of Slaughter	Ravaging Blaze	11.67
Obsidian Fireheart	Scouring Sands	91.96
Start Your Engines	Learn from the Past	55.7
Vitality Charm	Summer Bloom	87.1
Look at Me, I'm R&D	Hidden Stag	51.11
Mirko Vosk, Mind Drinker	Stolen Identity	42.2
Wall of Tanglecord	Supply	23.49
Volcanic Island	Avacyn's Judgment	83.53
Steely Resolve	Reaper of the Wilds	71.85
Scatter Arc	Replenish	86.72
Brutal Hordechief	Endless Horizons	59.74
Knowledge and Power	Urgent Exorcism	60.39
Volrath's Curse	Nature's Wrath	59.02
Shimmering Glasskite	Mistform Skyreaver	35.5
Engulf the Shore	Golgari Guildmage	33.76
Wei Night Raiders	Windreaper Falcon	35.4
Scepter of Insight	Swerve	38.88
Cankerous Thirst	Blood Lust	39.14
Breakneck Rider	Tangle Spider	78.53
Honden of Night's Reach	Emmessi Tome	18.7
Fickle Efreet	Infectious Horror	62.35
Prowess of the Fair	Wurmweaver Coil	56.95
Guardian of Solitude	Shatterskull Recruit	50.25
Baki's Curse	Lavaclaw Reaches	86.87
Thraben Doomsayer	Uproot	11.58
Gloom Surgeon	Swamp	84.66
Duplicant	Seal of Cleansing	14.9
Progenitus	Vinelasher Kudzu	90.32
Ageless Sentinels	Shahrazad	17.22
Steel Golem	Rootwalla	45.34
Timely Reinforcements	Mystic Penitent	88.39
Krark-Clan Grunt	Dismantling Blow	71.43
Shadow of Doubt	Jangling Automaton	93.39
Pentarch Paladin	Unnatural Predation	84.9
Durkwood Baloth	River Kelpie	78.14
Primordial Hydra	Grozoth	72.96
Veinfire Borderpost	Spellskite	7.24
Telim'Tor's Edict	Moss Monster	37.21
Seedborn Muse	Dovescape	53.13
Ebony Rhino	Deep Wood	50.72
Oracle of Bones	Vorinclex, Voice of Hunger	13.33
Lys Alana Scarblade	Scrying Glass	30.03
Lead the Stampede	Always Watching	21.75
Trusted Forcemage	Aura of Dominion	52.3
Ring of Kalonia	Fatal Blow	48.03
Citanul Hierophants	Temple of Plenty	52.28
Charmbreaker Devils	Caltrops	26.65
Goblin Mime	Dread Statuary	70.12
Impact Resonance	Spiderwig Boggart	76.92
Sootstoke Kindler	Wu Scout	33.77
Molten Nursery	Angus Mackenzie	76.95
Gravity Sphere	Trained Condor	50.1
Lagonna-Band Elder	Willow Elf	23.61
Boiling Blood	General Tazri	11.04
Cytoshape	Preordain	82.3
Palliation Accord	Orzhov Advokist	42.47
Split-Tail Miko	Dreadbringer Lampads	47.16
Dream Prowler	Day of Judgment	6.51
Godless Shrine	Launch the Fleet	31.84
Cateran Enforcer	Mind Rot	34.92
Vorstclaw	Dauthi Horror	56.85
Goliath Spider	Dawn Charm	76.1
Tainted Peak	Bond of Agony	59.88
Dragonrage	Rogue's Gloves	50.5
Drifting Meadow	Dragonspeaker Shaman	31.76
Mind Funeral	Displace	19.49
Lifegift	Fallen Askari	52.91
Destructive Force	Carry Away	42.6
Bramble Elemental	Hall of Gemstone	43.0
Archweaver	Glint-Eye Nephilim	13.3
Vedalken Entrancer	Grove of the Guardian	78.41
Infernal Offering	Phantom Nishoba	38.29
Blackcleave Cliffs	Everbark Shaman	57.41
Austere Command	Brain in a Jar	70.99
Aeronaut Tinkerer	Prognostic Sphinx	12.62
Underworld Dreams	Talara's Battalion	65.24
Granite Grip	Samite Healer	53.98
Awakener Druid	Sphere of Reason	82.6
Masterwork of Ingenuity	Knight of Sursi	20.65
Seedborn Muse	Thorn of the Black Rose	15.01
Wake of Vultures	Voracious Cobra	85.5
Aethersquall Ancient	Sultai Charm	30.23
Guardians of Meletis	Eidolon of the Great Revel	82.4
Bojuka Brigand	Abyssal Horror	57.2
Ensnaring Bridge	Break Asunder	9.94
Well of Ideas	Vorinclex, Voice of Hunger	22.04
Huntmaster of the Fells	Griselbrand	70.66
Grief Tyrant	Hunted Ghoul	82.22
Mwonvuli Acid-Moss	Rhystic Circle	14.9
Typhoon	Skyhunter Prowler	36.71
Lace with Moonglove	Akoum Refuge	57.78
Wall of Nets	Kaseto, Orochi Archmage	24.59
Sanctifier of Souls	Skyscribing	49.97
Rapid Hybridization	Merfolk Traders	19.05
Grim Affliction	Trap Digger	30.21
Giant Adephage	Gladehart Cavalry	88.65
Condemn	Wizards' School	87.4
Desolation Twin	Skyship Stalker	35.27
Sheltering Ancient	Pentad Prism	33.01
Darksteel Plate	Rust Scarab	18.31
Garza's Assassin	Pyromancer's Goggles	14.74
Gift of Immortality	Horned Sliver	22.7
Now I Know My ABC's	Mother of Runes	12.94
Mystic Restraints	Fortified Rampart	31.57
Death's Presence	Bane Alley Broker	40.72
Damnable Pact	General's Regalia	76.98
Volcanic Submersion	Nomad Stadium	47.2
Primal Growth	Crooked Scales	66.01
